analysis,label,pathway,n_genes_in_model,cohens_d,null_mean_abs_d,null_q95_abs_d,p_empirical,p_floor,n_draws,model
meta_analysis,SIPS,HALLMARK P53 PATHWAY,141,2.0635575694863397,0.6148388490484197,1.4298008446048136,0.007992007992007992,0.000999000999000999,1000,yugene
meta_analysis,SIPS,HALLMARK PANCREAS BETA CELLS,19,-0.059561222736824584,0.5788708766521306,1.5871736159298,0.9188640973630832,0.0010141987829614604,985,yugene
meta_analysis,SIPS,HALLMARK PEROXISOME,78,0.7486150415483022,0.5969240334046589,1.5082619845475516,0.3116883116883117,0.000999000999000999,1000,yugene
meta_analysis,SIPS,HALLMARK PI3K AKT MTOR SIGNALING,77,0.30189253907214364,0.5726719145675122,1.4166449908319205,0.6673326673326674,0.000999000999000999,1000,yugene
meta_analysis,SIPS,HALLMARK PROTEIN SECRETION,76,1.1806014830478497,0.567146232145287,1.3811686024259997,0.0919080919080919,0.000999000999000999,1000,yugene
meta_analysis,SIPS,HALLMARK REACTIVE OXYGEN SPECIES PATHWAY,28,-0.4615117428095858,0.552689576910131,1.3840857386693504,0.4979919678714859,0.001004016064257028,995,yugene
meta_analysis,SIPS,HALLMARK SPERMATOGENESIS,74,0.6583436018913954,0.5858028853725255,1.4620062156380278,0.36363636363636365,0.000999000999000999,1000,yugene
meta_analysis,SIPS,HALLMARK TGF BETA SIGNALING,40,0.05217427487317805,0.578892820287735,1.4819762060683204,0.954045954045954,0.000999000999000999,1000,yugene
meta_analysis,SIPS,HALLMARK TNFA SIGNALING VIA NFKB,164,0.544333374545533,0.6248919782036739,1.52092268027579,0.5104895104895105,0.000999000999000999,1000,yugene
meta_analysis,SIPS,HALLMARK UNFOLDED PROTEIN RESPONSE,79,-0.4641144634187371,0.5867235834282982,1.3947165670176058,0.5474525474525475,0.000999000999000999,1000,yugene
meta_analysis,SIPS,HALLMARK UV RESPONSE DN,128,0.4839357913845312,0.634250110533395,1.4362121993933297,0.5654345654345654,0.000999000999000999,1000,yugene
meta_analysis,SIPS,HALLMARK UV RESPONSE UP,104,0.9859564725467483,0.6282324982454269,1.47434513902803,0.2127872127872128,0.000999000999000999,1000,yugene
meta_analysis,SIPS,HALLMARK WNT BETA CATENIN SIGNALING,29,0.31938178857593924,0.5782652546161141,1.4211339639771492,0.6736736736736737,0.001001001001001001,998,yugene
meta_analysis,SIPS,HALLMARK XENOBIOTIC METABOLISM,136,1.1474343666938296,0.5729454582658616,1.428956169273942,0.11888111888111888,0.000999000999000999,1000,yugene
meta_analysis,SIPS,Lysosomal Genes,138,1.3655891317491198,0.5818649223777261,1.4630166415520625,0.07392607392607392,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK ADIPOGENESIS,142,1.1063608959718976,0.7737269746106564,2.0548460701201843,0.24875124875124874,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK ALLOGRAFT REJECTION,133,1.5493038273472333,0.7469042806759223,1.9094849190321332,0.1018981018981019,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK ANDROGEN RESPONSE,75,-0.4737663065157885,0.7741277841557368,2.017844400115967,0.6333666333666333,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK ANGIOGENESIS,28,0.5016555286429113,0.6365936787116451,1.6827429999759431,0.5025075225677031,0.0010030090270812437,996,yugene
meta_analysis,OIS,HALLMARK APICAL JUNCTION,152,2.4392610912502,0.7944653946235346,2.0612830234051516,0.022977022977022976,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK APICAL SURFACE,31,0.35008614835927027,0.6926006471068906,1.7989519631349737,0.682,0.001,999,yugene
meta_analysis,OIS,HALLMARK APOPTOSIS,123,1.1202281238990324,0.7151228325496197,1.8750066846387747,0.22077922077922077,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK BILE ACID METABOLISM,79,0.9194257309027732,0.7441885970341662,2.033350242695307,0.2917082917082917,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK CHOLESTEROL HOMEOSTASIS,58,-0.5140721309449195,0.7316614051937397,1.894049977969272,0.5594405594405595,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK COAGULATION,77,1.063755613230594,0.7078606663260449,1.8904730529534721,0.22877122877122877,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK COMPLEMENT,127,1.6289721806258344,0.7564278311647732,2.039786694760982,0.10789210789210789,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK DNA REPAIR,93,0.5030885796824752,0.7098951976491248,1.8363824636127415,0.5384615384615384,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK E2F TARGETS,136,0.7078106060758403,0.7568486121994366,2.009822839659255,0.45254745254745254,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,153,1.856146965734294,0.7515597930626929,1.975546606753285,0.06393606393606394,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK ESTROGEN RESPONSE EARLY,150,-0.24464204778511767,0.7652451592964726,1.9199678383371013,0.7962037962037962,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK ESTROGEN RESPONSE LATE,150,0.7538618634748445,0.7882384314895056,2.121674159275958,0.41358641358641357,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK FATTY ACID METABOLISM,107,0.5981283900171636,0.7689833780927077,2.040257305942403,0.5194805194805194,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK G2M CHECKPOINT,142,0.8294322058101309,0.7755993805621659,2.044751511724047,0.3786213786213786,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK GLYCOLYSIS,139,-1.0938539175099178,0.7511547199181814,1.970552852982609,0.23876123876123875,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK HEDGEHOG SIGNALING,32,1.0888765623566483,0.6843182393820662,1.8121757357849075,0.2,0.001,999,yugene
meta_analysis,OIS,HALLMARK HEME METABOLISM,142,1.5637372660822062,0.7538710520398997,2.0133883641502557,0.11288711288711288,0.000999000999000999,1000,yugene
