analysis,label,pathway,n_studies,contrib_diff_within_study,wilcox_p,cell_type,timepoint,p_adj
meta_analysis,OIS,HALLMARK BILE ACID METABOLISM,15.0,-0.012482883691372987,0.3093238414513114,,,0.38473114608372067
meta_analysis,OIS,HALLMARK CHOLESTEROL HOMEOSTASIS,15.0,0.019287296929595344,6.7749945349697984e-09,,,6.049102263365891e-08
meta_analysis,OIS,HALLMARK COAGULATION,15.0,0.08406031154304343,1.0110114184144441e-19,,,8.4250951534537e-18
meta_analysis,OIS,HALLMARK COMPLEMENT,15.0,0.1262374929248953,5.475880496370136e-20,,,6.8448506204626694e-18
meta_analysis,OIS,HALLMARK DNA REPAIR,15.0,-0.012543067012730462,2.497536581183518e-11,,,3.4688008071993307e-10
meta_analysis,OIS,HALLMARK E2F TARGETS,15.0,0.06039627738581259,1.2189774009097527e-12,,,2.5395362518953182e-11
meta_analysis,OIS,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,15.0,0.08444251387076745,6.315085496041456e-07,,,3.6715613349078235e-06
meta_analysis,OIS,HALLMARK ESTROGEN RESPONSE EARLY,15.0,-0.011374085360518583,0.6625926200002503,,,0.7276660516389001
meta_analysis,OIS,HALLMARK ESTROGEN RESPONSE LATE,15.0,-0.04570622314115766,1.74927604824757e-05,,,7.412186645116822e-05
meta_analysis,OIS,HALLMARK FATTY ACID METABOLISM,15.0,0.010415392532432156,0.8298874813139481,,,0.8573217782168886
meta_analysis,OIS,HALLMARK G2M CHECKPOINT,15.0,-0.015877719545908404,0.0002981046933109632,,,0.0009806075437860634
meta_analysis,OIS,HALLMARK GLYCOLYSIS,15.0,0.022581484730157562,0.8402634991742388,,,0.8644686205496285
meta_analysis,OIS,HALLMARK HEDGEHOG SIGNALING,15.0,0.011186914473358562,1.2678607566920155e-05,,,5.5984458256948296e-05
meta_analysis,OIS,HALLMARK HEME METABOLISM,15.0,-0.013103799696451437,0.0006741526691684811,,,0.0019152064465013665
meta_analysis,OIS,HALLMARK HYPOXIA,15.0,0.06956920553480256,0.0003474629639472649,,,0.0011136633459848235
meta_analysis,OIS,HALLMARK IL2 STAT5 SIGNALING,15.0,-0.0017215735747046286,0.20439073540822628,,,0.2747187303874009
meta_analysis,OIS,HALLMARK IL6 JAK STAT3 SIGNALING,15.0,-0.07967782259443042,2.1515403656169477e-17,,,8.96475152340395e-16
meta_analysis,OIS,HALLMARK INFLAMMATORY RESPONSE,15.0,0.00423248704098684,0.7213913808458552,,,0.7674376391977183
meta_analysis,OIS,HALLMARK INTERFERON ALPHA RESPONSE,15.0,-0.05152243523239143,2.557868823513596e-13,,,6.39467205878399e-12
meta_analysis,OIS,HALLMARK INTERFERON GAMMA RESPONSE,15.0,0.07148836571455057,1.1364172071258994e-10,,,1.4205215089073743e-09
meta_analysis,OIS,HALLMARK KRAS SIGNALING DN,15.0,-0.02265230096828332,0.3397676354180237,,,0.41843304854436414
meta_analysis,OIS,HALLMARK KRAS SIGNALING UP,15.0,0.13724210187762864,1.314866920979337e-10,,,1.5653177630706393e-09
meta_analysis,OIS,HALLMARK MITOTIC SPINDLE,15.0,-0.010875855289486881,0.0015502931959752843,,,0.003954829581569603
meta_analysis,OIS,HALLMARK MTORC1 SIGNALING,15.0,0.12999159761355056,9.734309865258844e-13,,,2.2123431511951917e-11
meta_analysis,OIS,HALLMARK MYC TARGETS,15.0,-0.07035413252634146,1.1843167913149453e-20,,,2.9607919782873633e-18
meta_analysis,OIS,HALLMARK MYOGENESIS,15.0,0.14297889149613743,1.403179917767839e-07,,,1.0317499395351757e-06
meta_analysis,OIS,HALLMARK NOTCH SIGNALING,15.0,-0.015338290186896924,1.5204039794870968e-05,,,6.553465428823694e-05
meta_analysis,OIS,HALLMARK OXIDATIVE PHOSPHORYLATION,15.0,0.003414674527616012,0.18459845053546564,,,0.25081311214057833
meta_analysis,OIS,HALLMARK P53 PATHWAY,15.0,0.029426850804015026,0.1676216177537978,,,0.23410840468407515
meta_analysis,OIS,HALLMARK PANCREAS BETA CELLS,15.0,-0.005517251017336588,0.0004621847502166314,,,0.0013755498518352126
meta_analysis,OIS,HALLMARK PEROXISOME,15.0,0.013619733326357072,7.285083540328035e-06,,,3.311401609240015e-05
meta_analysis,OIS,HALLMARK PI3K AKT MTOR SIGNALING,15.0,0.03312775305359629,0.00039103053527118274,,,0.001192166266070679
meta_analysis,OIS,HALLMARK PROTEIN SECRETION,15.0,0.011260913177844372,0.012553214394197522,,,0.024517996863667034
meta_analysis,OIS,HALLMARK REACTIVE OXYGEN SPECIES PATHWAY,15.0,-0.008095885493438785,9.533770556850091e-09,,,8.218767721422493e-08
meta_analysis,OIS,HALLMARK SPERMATOGENESIS,15.0,0.008852474768845788,0.17737623965079008,,,0.2463558884038751
meta_analysis,OIS,HALLMARK TGF BETA SIGNALING,15.0,0.010268339211554697,0.008561284548712975,,,0.017688604439489615
meta_analysis,OIS,HALLMARK TNFA SIGNALING VIA NFKB,15.0,-0.02443260709515284,0.0696764951485699,,,0.11204782131471315
meta_analysis,OIS,HALLMARK UNFOLDED PROTEIN RESPONSE,15.0,-0.013484414705806705,0.00986958053472609,,,0.019582501060964465
meta_analysis,OIS,HALLMARK UV RESPONSE DN,15.0,-0.0013790342579472021,0.015109163412682394,,,0.028789323837220267
meta_analysis,OIS,HALLMARK UV RESPONSE UP,15.0,-0.008942926886439334,0.9241234389102214,,,0.9353476102330177
meta_analysis,OIS,HALLMARK WNT BETA CATENIN SIGNALING,15.0,-0.017483105762215335,3.956601082460144e-06,,,1.939510334539286e-05
meta_analysis,OIS,HALLMARK XENOBIOTIC METABOLISM,15.0,-0.0070368000036150485,0.3178321898550812,,,0.3933566706127243
meta_analysis,OIS,Lysosomal Genes,15.0,0.06803360197086687,2.2620478991939414e-14,,,7.068899684981067e-13
temporal_bytimepoint,Fibroblast_4_days,HALLMARK ADIPOGENESIS,,0.04251493148889629,0.09307359307359307,Fibroblast,4_days,0.1469583048530417
temporal_bytimepoint,Fibroblast_4_days,HALLMARK ALLOGRAFT REJECTION,,-0.008381432783350021,0.30952380952380953,Fibroblast,4_days,0.38690476190476186
temporal_bytimepoint,Fibroblast_4_days,HALLMARK ANDROGEN RESPONSE,,-0.06526611775979722,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK ANGIOGENESIS,,0.004921338104511678,0.48484848484848486,Fibroblast,4_days,0.5637773079633545
temporal_bytimepoint,Fibroblast_4_days,HALLMARK APICAL JUNCTION,,0.017340722178398126,0.025974025974025976,Fibroblast,4_days,0.049526744441998685
temporal_bytimepoint,Fibroblast_4_days,HALLMARK APICAL SURFACE,,-0.005621248193734466,0.04112554112554113,Fibroblast,4_days,0.07286021065548626
temporal_bytimepoint,Fibroblast_4_days,HALLMARK APOPTOSIS,,0.0032746363939266557,0.8181818181818182,Fibroblast,4_days,0.8483452031839128
temporal_bytimepoint,Fibroblast_4_days,HALLMARK BILE ACID METABOLISM,,0.02148264885567913,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK CHOLESTEROL HOMEOSTASIS,,-0.021630798313792148,0.06493506493506493,Fibroblast,4_days,0.10703582132153559
temporal_bytimepoint,Fibroblast_4_days,HALLMARK COAGULATION,,0.025484806396895737,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK COMPLEMENT,,-0.0024448452199298523,0.8181818181818182,Fibroblast,4_days,0.8483452031839128
temporal_bytimepoint,Fibroblast_4_days,HALLMARK DNA REPAIR,,-0.01757811134535683,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK E2F TARGETS,,0.12116962965912606,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,-0.06681627598816092,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK ESTROGEN RESPONSE EARLY,,-0.005119047068519619,0.6991341991341992,Fibroblast,4_days,0.7617684978459798
temporal_bytimepoint,Fibroblast_4_days,HALLMARK ESTROGEN RESPONSE LATE,,-0.047785941342873464,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK FATTY ACID METABOLISM,,-0.0062551814822413565,0.30952380952380953,Fibroblast,4_days,0.38690476190476186
temporal_bytimepoint,Fibroblast_4_days,HALLMARK G2M CHECKPOINT,,-0.054338258214864585,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK GLYCOLYSIS,,0.013394775446089012,0.008658008658008658,Fibroblast,4_days,0.018291567587342236
temporal_bytimepoint,Fibroblast_4_days,HALLMARK HEDGEHOG SIGNALING,,-0.030853180387076982,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK HEME METABOLISM,,-0.004565799738029515,0.24025974025974026,Fibroblast,4_days,0.3170583082606543
temporal_bytimepoint,Fibroblast_4_days,HALLMARK HYPOXIA,,0.09885897416001561,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK IL2 STAT5 SIGNALING,,0.05413985738260735,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK IL6 JAK STAT3 SIGNALING,,-0.011410480738490422,0.004329004329004329,Fibroblast,4_days,0.009888588568791615
temporal_bytimepoint,Fibroblast_4_days,HALLMARK INFLAMMATORY RESPONSE,,0.010928598774001867,0.8181818181818182,Fibroblast,4_days,0.8483452031839128
temporal_bytimepoint,Fibroblast_4_days,HALLMARK INTERFERON ALPHA RESPONSE,,-0.017112018808223817,0.17965367965367965,Fibroblast,4_days,0.24875124875124874
temporal_bytimepoint,Fibroblast_4_days,HALLMARK INTERFERON GAMMA RESPONSE,,0.07310958668069917,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK KRAS SIGNALING DN,,-0.006098057890107329,0.3939393939393939,Fibroblast,4_days,0.47782406272972305
temporal_bytimepoint,Fibroblast_4_days,HALLMARK KRAS SIGNALING UP,,0.06830689313591318,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK MITOTIC SPINDLE,,-0.042662810417832805,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK MTORC1 SIGNALING,,-0.01741811975681353,0.17965367965367965,Fibroblast,4_days,0.24875124875124874
temporal_bytimepoint,Fibroblast_4_days,HALLMARK MYC TARGETS,,-0.10353006133591641,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK MYOGENESIS,,0.08600896832387486,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK NOTCH SIGNALING,,-0.02512069999127303,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK OXIDATIVE PHOSPHORYLATION,,-0.0027229460430611627,0.09307359307359307,Fibroblast,4_days,0.1469583048530417
temporal_bytimepoint,Fibroblast_4_days,HALLMARK P53 PATHWAY,,0.16710891542616038,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK PANCREAS BETA CELLS,,-0.004883657687395146,0.015151515151515152,Fibroblast,4_days,0.030574806359559722
temporal_bytimepoint,Fibroblast_4_days,HALLMARK PEROXISOME,,0.03271998255622258,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK PI3K AKT MTOR SIGNALING,,0.06640293281978477,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK PROTEIN SECRETION,,0.011081477312324846,0.17965367965367965,Fibroblast,4_days,0.24875124875124874
temporal_bytimepoint,Fibroblast_4_days,HALLMARK REACTIVE OXYGEN SPECIES PATHWAY,,-0.015445136784761403,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK SPERMATOGENESIS,,-0.01089707029643805,0.015151515151515152,Fibroblast,4_days,0.030574806359559722
temporal_bytimepoint,Fibroblast_4_days,HALLMARK TGF BETA SIGNALING,,-0.0175558747884095,0.17965367965367965,Fibroblast,4_days,0.24875124875124874
temporal_bytimepoint,Fibroblast_4_days,HALLMARK TNFA SIGNALING VIA NFKB,,-0.011341930239088228,0.24025974025974026,Fibroblast,4_days,0.3170583082606543
temporal_bytimepoint,Fibroblast_4_days,HALLMARK UNFOLDED PROTEIN RESPONSE,,0.014621810635232718,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,HALLMARK UV RESPONSE DN,,-0.01999410995143735,0.17965367965367965,Fibroblast,4_days,0.24875124875124874
temporal_bytimepoint,Fibroblast_4_days,HALLMARK UV RESPONSE UP,,0.005077637991040678,0.5887445887445888,Fibroblast,4_days,0.6623376623376623
temporal_bytimepoint,Fibroblast_4_days,HALLMARK WNT BETA CATENIN SIGNALING,,-0.009252831632564788,0.06493506493506493,Fibroblast,4_days,0.10703582132153559
temporal_bytimepoint,Fibroblast_4_days,HALLMARK XENOBIOTIC METABOLISM,,-0.01765930973424678,0.0021645021645021645,Fibroblast,4_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_4_days,Lysosomal Genes,,0.024582139484646832,0.30952380952380953,Fibroblast,4_days,0.38690476190476186
temporal_bytimepoint,Fibroblast_10_days,HALLMARK ADIPOGENESIS,,0.04351600286184995,0.24025974025974026,Fibroblast,10_days,0.3170583082606543
temporal_bytimepoint,Fibroblast_10_days,HALLMARK ALLOGRAFT REJECTION,,0.009925395216624564,0.6991341991341992,Fibroblast,10_days,0.7617684978459798
temporal_bytimepoint,Fibroblast_10_days,HALLMARK ANDROGEN RESPONSE,,-0.07057420701361543,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK ANGIOGENESIS,,0.03343146428473727,0.008658008658008658,Fibroblast,10_days,0.018291567587342236
temporal_bytimepoint,Fibroblast_10_days,HALLMARK APICAL JUNCTION,,0.006984623213315431,0.48484848484848486,Fibroblast,10_days,0.5637773079633545
temporal_bytimepoint,Fibroblast_10_days,HALLMARK APICAL SURFACE,,-0.0018672017178837244,0.3939393939393939,Fibroblast,10_days,0.47782406272972305
temporal_bytimepoint,Fibroblast_10_days,HALLMARK APOPTOSIS,,0.0038212527978075555,0.3939393939393939,Fibroblast,10_days,0.47782406272972305
temporal_bytimepoint,Fibroblast_10_days,HALLMARK BILE ACID METABOLISM,,0.026708668816261587,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK CHOLESTEROL HOMEOSTASIS,,-0.006548999501440479,1.0,Fibroblast,10_days,1.0
temporal_bytimepoint,Fibroblast_10_days,HALLMARK COAGULATION,,0.07519870137641708,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK COMPLEMENT,,0.04793417972586163,0.004329004329004329,Fibroblast,10_days,0.009888588568791615
temporal_bytimepoint,Fibroblast_10_days,HALLMARK DNA REPAIR,,-0.004092428165958732,0.04112554112554113,Fibroblast,10_days,0.07286021065548626
temporal_bytimepoint,Fibroblast_10_days,HALLMARK E2F TARGETS,,0.05406765901958643,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,-0.056266649257818546,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK ESTROGEN RESPONSE EARLY,,-0.03716000067578829,0.30952380952380953,Fibroblast,10_days,0.38690476190476186
temporal_bytimepoint,Fibroblast_10_days,HALLMARK ESTROGEN RESPONSE LATE,,-0.07758945190157729,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK FATTY ACID METABOLISM,,0.03586480912990441,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK G2M CHECKPOINT,,-0.06251225150526739,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK GLYCOLYSIS,,0.03407043915415252,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK HEDGEHOG SIGNALING,,-0.04583618268323709,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK HEME METABOLISM,,0.010949367450708476,0.5887445887445888,Fibroblast,10_days,0.6623376623376623
temporal_bytimepoint,Fibroblast_10_days,HALLMARK HYPOXIA,,0.09256239687216986,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK IL2 STAT5 SIGNALING,,0.03881056162991048,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK IL6 JAK STAT3 SIGNALING,,-0.04686485030334019,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK INFLAMMATORY RESPONSE,,0.015284033786490667,0.8181818181818182,Fibroblast,10_days,0.8483452031839128
temporal_bytimepoint,Fibroblast_10_days,HALLMARK INTERFERON ALPHA RESPONSE,,-0.016576758443120242,0.17965367965367965,Fibroblast,10_days,0.24875124875124874
temporal_bytimepoint,Fibroblast_10_days,HALLMARK INTERFERON GAMMA RESPONSE,,0.06170196811453364,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK KRAS SIGNALING DN,,-0.026915121780750062,0.004329004329004329,Fibroblast,10_days,0.009888588568791615
temporal_bytimepoint,Fibroblast_10_days,HALLMARK KRAS SIGNALING UP,,0.14236047391666398,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK MITOTIC SPINDLE,,-0.004338686573773272,0.48484848484848486,Fibroblast,10_days,0.5637773079633545
temporal_bytimepoint,Fibroblast_10_days,HALLMARK MTORC1 SIGNALING,,0.01714548807821869,0.13203463203463203,Fibroblast,10_days,0.2000524727797455
temporal_bytimepoint,Fibroblast_10_days,HALLMARK MYC TARGETS,,-0.06498594946703272,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK MYOGENESIS,,0.09146076839858414,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK NOTCH SIGNALING,,-0.024689842033512724,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK OXIDATIVE PHOSPHORYLATION,,0.006082705316058653,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK P53 PATHWAY,,0.12918816941238961,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK PANCREAS BETA CELLS,,-0.03403360633072542,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK PEROXISOME,,0.03292569263951656,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK PI3K AKT MTOR SIGNALING,,0.04824194671766117,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK PROTEIN SECRETION,,0.019904590557763332,0.17965367965367965,Fibroblast,10_days,0.24875124875124874
temporal_bytimepoint,Fibroblast_10_days,HALLMARK REACTIVE OXYGEN SPECIES PATHWAY,,-0.027352014204963263,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK SPERMATOGENESIS,,0.007800612129721522,0.30952380952380953,Fibroblast,10_days,0.38690476190476186
temporal_bytimepoint,Fibroblast_10_days,HALLMARK TGF BETA SIGNALING,,-0.019792013248244866,0.17965367965367965,Fibroblast,10_days,0.24875124875124874
temporal_bytimepoint,Fibroblast_10_days,HALLMARK TNFA SIGNALING VIA NFKB,,-0.09538368925648755,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK UNFOLDED PROTEIN RESPONSE,,0.019185730086579842,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,HALLMARK UV RESPONSE DN,,-0.02838965718486519,0.09307359307359307,Fibroblast,10_days,0.1469583048530417
temporal_bytimepoint,Fibroblast_10_days,HALLMARK UV RESPONSE UP,,-0.01244812922934668,0.30952380952380953,Fibroblast,10_days,0.38690476190476186
temporal_bytimepoint,Fibroblast_10_days,HALLMARK WNT BETA CATENIN SIGNALING,,-0.005053629579144307,0.48484848484848486,Fibroblast,10_days,0.5637773079633545
temporal_bytimepoint,Fibroblast_10_days,HALLMARK XENOBIOTIC METABOLISM,,-0.036806625788451494,0.0021645021645021645,Fibroblast,10_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_10_days,Lysosomal Genes,,0.042473872668625075,0.13203463203463203,Fibroblast,10_days,0.2000524727797455
temporal_bytimepoint,Fibroblast_20_days,HALLMARK ADIPOGENESIS,,0.02679606783462789,0.13203463203463203,Fibroblast,20_days,0.2000524727797455
temporal_bytimepoint,Fibroblast_20_days,HALLMARK ALLOGRAFT REJECTION,,0.0010364818586708112,0.8181818181818182,Fibroblast,20_days,0.8483452031839128
temporal_bytimepoint,Fibroblast_20_days,HALLMARK ANDROGEN RESPONSE,,-0.08276486306509313,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK ANGIOGENESIS,,0.04163181236904934,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK APICAL JUNCTION,,0.013304500936955403,0.09307359307359307,Fibroblast,20_days,0.1469583048530417
temporal_bytimepoint,Fibroblast_20_days,HALLMARK APICAL SURFACE,,-0.0032515578146593708,0.17965367965367965,Fibroblast,20_days,0.24875124875124874
temporal_bytimepoint,Fibroblast_20_days,HALLMARK APOPTOSIS,,-0.021976453665336786,0.004329004329004329,Fibroblast,20_days,0.009888588568791615
temporal_bytimepoint,Fibroblast_20_days,HALLMARK BILE ACID METABOLISM,,0.01299992700200724,0.025974025974025976,Fibroblast,20_days,0.049526744441998685
temporal_bytimepoint,Fibroblast_20_days,HALLMARK CHOLESTEROL HOMEOSTASIS,,-0.0251478109394892,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK COAGULATION,,0.10903710699785532,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK COMPLEMENT,,0.11538957330012048,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK DNA REPAIR,,0.012868249129258413,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK E2F TARGETS,,0.04694691623029247,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,-0.02641546883605503,0.30952380952380953,Fibroblast,20_days,0.38690476190476186
temporal_bytimepoint,Fibroblast_20_days,HALLMARK ESTROGEN RESPONSE EARLY,,-0.03225035442234862,0.004329004329004329,Fibroblast,20_days,0.009888588568791615
temporal_bytimepoint,Fibroblast_20_days,HALLMARK ESTROGEN RESPONSE LATE,,-0.08911234508976709,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK FATTY ACID METABOLISM,,0.045781811884802515,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK G2M CHECKPOINT,,-0.05050292672782122,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK GLYCOLYSIS,,0.04230463981721115,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK HEDGEHOG SIGNALING,,-0.0453832348850223,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK HEME METABOLISM,,0.02022940054303715,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK HYPOXIA,,0.10948570183741176,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK IL2 STAT5 SIGNALING,,-0.022912127506683956,0.004329004329004329,Fibroblast,20_days,0.009888588568791615
temporal_bytimepoint,Fibroblast_20_days,HALLMARK IL6 JAK STAT3 SIGNALING,,-0.10410138465922951,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK INFLAMMATORY RESPONSE,,-0.02488552919581019,0.008658008658008658,Fibroblast,20_days,0.018291567587342236
temporal_bytimepoint,Fibroblast_20_days,HALLMARK INTERFERON ALPHA RESPONSE,,-0.08219734937437707,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK INTERFERON GAMMA RESPONSE,,0.011041333266456909,0.24025974025974026,Fibroblast,20_days,0.3170583082606543
temporal_bytimepoint,Fibroblast_20_days,HALLMARK KRAS SIGNALING DN,,-0.044425368605743365,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK KRAS SIGNALING UP,,0.14347082345762202,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK MITOTIC SPINDLE,,-0.0015788049859688667,0.8181818181818182,Fibroblast,20_days,0.8483452031839128
temporal_bytimepoint,Fibroblast_20_days,HALLMARK MTORC1 SIGNALING,,0.044229190195700305,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK MYC TARGETS,,-0.0472618714426046,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK MYOGENESIS,,0.08287154570472248,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK NOTCH SIGNALING,,-0.039246041917041084,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK OXIDATIVE PHOSPHORYLATION,,0.0051271149817837345,0.06493506493506493,Fibroblast,20_days,0.10703582132153559
