analysis,label,model,pathway,n_clock,n_nonzero,weight_share,total_shift,observed,expected_from_weight,ratio,null_mean,null_sd,z,p_emp,ratio_reliable,interpretable,p_emp_adj_DEPRECATED,p_floor
meta_analysis,SIPS,mortality,HALLMARK ANDROGEN RESPONSE,75,75,0.008342295296142502,0.7632880330800844,-0.04050089862575287,0.006367574167965851,-6.360491068876085,0.007110596473471008,0.020406339012329102,-2.3331718183481103,0.023448827558622067,False,True,0.19006307749128673,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK ANGIOGENESIS,28,28,0.00401204340451539,0.7632880330800844,0.02437085079222436,0.0030623447188644773,7.958232344679051,0.0033302715463255266,0.014793565114333962,1.4222791520018347,0.14744262786860657,False,True,0.4948416962713508,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK APICAL JUNCTION,152,152,0.015281702662324596,0.7632880330800844,0.038146178073932197,0.01166434076724043,3.270324387389866,0.011422473757290302,0.026608289894942436,1.004337536239839,0.3047347632618369,False,True,0.7204026591123273,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK APICAL SURFACE,31,31,0.0028020018286050836,0.7632880330800844,-0.005639222066389225,0.002138734464442774,-2.636709774001079,0.002413231770950602,0.011864919099470652,-0.6786775172954262,0.44747762611869407,False,True,0.8498606077448067,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK APOPTOSIS,123,123,0.014791509154509254,0.7632880330800844,0.014666831627080256,0.011290181928831432,1.2990784133979245,0.010884987303253468,0.0270016507872326,0.14005974499955337,0.8859557022148893,False,True,0.9549790750805807,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK BILE ACID METABOLISM,79,79,0.007285672013184496,0.7632880330800844,-0.00010976182736071775,0.005561066260610213,-0.019737550717238466,0.004860655933033672,0.018077316021576827,-0.27495330360224773,0.768161591920404,False,True,0.8983838191268007,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK CHOLESTEROL HOMEOSTASIS,58,58,0.007784072829361131,0.7632880330800844,-0.005341145998946342,0.005941489639275185,-0.8989573866526037,0.007654281515963136,0.02125893617148244,-0.6112924659109729,0.5167741612919354,False,True,0.8751976194293734,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK COAGULATION,77,77,0.009223427477767632,0.7632880330800844,0.06307634004393872,0.00704013181776206,8.95953963316409,0.007681126019554961,0.020743317737946583,2.670508870577009,0.009849507524623768,False,True,0.1367848274252954,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK COMPLEMENT,127,127,0.016272084777270233,0.7632880330800844,0.05207965494730192,0.01242028758375498,4.193111841904458,0.012504991187808335,0.028196034434944818,1.4035542427358736,0.1575921203939803,False,True,0.5114517001422656,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK DNA REPAIR,93,93,0.007498722317737878,0.7632880330800844,-0.0019884904936262656,0.005723685008519877,-0.34741438263397406,0.004619940861062798,0.015126318617597324,-0.436882993261896,0.6522173891305435,False,True,0.8800572471376431,4.999750012499375e-05
