analysis,label,model,entrez,gene,coefficient,contrib_diff,cohens_d,wilcox_p,n_test,n_control,p_adj
temporal_bytimepoint,Keratinocyte_20_days,scaled,100038882,Isg15,-0.009095807097917064,1.1279939641039993,2.492072402836946,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Keratinocyte_20_days,scaled,54123,Irf7,0.0020664127570795532,-0.21339378120246755,-3.2033001237689835,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Keratinocyte_20_days,scaled,19124,Procr,-0.003425067570285812,-0.020437380115781528,-0.33322101499773704,1.0,6,6,1.0
temporal_bytimepoint,Keratinocyte_20_days,scaled,20343,Sell,-0.006314444021553099,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Keratinocyte_20_days,scaled,231712,Trafd1,-0.009145904760869485,-0.07282138060053599,-0.5180121777864566,0.6991341991341992,6,6,0.9737940630797774
temporal_bytimepoint,Melanocyte_4_days,scaled,16149,Cd74,0.02235368123159861,-0.07697417686078432,-0.22415472796632202,0.9372294372294373,6,6,1.0
temporal_bytimepoint,Melanocyte_4_days,scaled,19039,Lgals3bp,-0.0043739911456854574,-0.5402268686474092,-5.253961970276403,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_4_days,scaled,229003,Helz2,-0.008570792005017234,-1.2784252509971357,-12.92127092463419,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_4_days,scaled,57444,Isg20,-0.004829426229828328,-0.042118385411436074,-0.7566477080550292,0.17965367965367965,6,6,0.33902387934646
temporal_bytimepoint,Melanocyte_4_days,scaled,15945,Cxcl10,-0.002366988906438771,-0.519954603610133,-11.572616057795047,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_4_days,scaled,67138,Herc6,-0.005476338381857375,-1.053722408763089,-16.904542536074793,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_4_days,scaled,67168,Lpar6,-0.0024642344044495668,0.1405468540217285,3.1045306827643206,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_4_days,scaled,24110,Usp18,0.0028095706115958876,0.7355091676327115,6.257789702513362,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_4_days,scaled,100038882,Isg15,-0.009095807097917064,-3.6173128602254905,-18.357962816488605,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_4_days,scaled,54123,Irf7,0.0020664127570795532,0.40858862338038376,15.974169557296104,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_4_days,scaled,19124,Procr,-0.003425067570285812,0.0032171247309677807,0.08647603548735376,0.3939393939393939,6,6,0.6313823163138231
temporal_bytimepoint,Melanocyte_4_days,scaled,20343,Sell,-0.006314444021553099,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Melanocyte_4_days,scaled,231712,Trafd1,-0.009145904760869485,0.1244196506754355,3.1424976040498547,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_10_days,scaled,16149,Cd74,0.02235368123159861,-1.5370858756111985,-2.210732469252502,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_10_days,scaled,19039,Lgals3bp,-0.0043739911456854574,-0.4287620228469359,-3.960324287671887,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_10_days,scaled,229003,Helz2,-0.008570792005017234,-1.1229730118636398,-9.74491685866406,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_10_days,scaled,57444,Isg20,-0.004829426229828328,0.058884218211618176,0.8786309868235692,0.24025974025974026,6,6,0.43922483766233766
temporal_bytimepoint,Melanocyte_10_days,scaled,15945,Cxcl10,-0.002366988906438771,0.0,0.0,1.0,6,6,1.0
temporal_bytimepoint,Melanocyte_10_days,scaled,67138,Herc6,-0.005476338381857375,-0.8484226261723855,-9.278427680586358,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_10_days,scaled,67168,Lpar6,-0.0024642344044495668,0.15946580953639267,3.471556517538207,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_10_days,scaled,24110,Usp18,0.0028095706115958876,0.5901033308545807,4.660797098664622,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_10_days,scaled,100038882,Isg15,-0.009095807097917064,-2.9319159351287425,-10.496412906431752,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_10_days,scaled,54123,Irf7,0.0020664127570795532,0.38943373363952444,10.616582593094119,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_10_days,scaled,19124,Procr,-0.003425067570285812,-0.0928851946672422,-1.8705958206311968,0.008658008658008658,6,6,0.024118738404452687
temporal_bytimepoint,Melanocyte_10_days,scaled,20343,Sell,-0.006314444021553099,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Melanocyte_10_days,scaled,231712,Trafd1,-0.009145904760869485,0.16546162798183042,3.9746887439722083,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_20_days,scaled,16149,Cd74,0.02235368123159861,-1.2189482692646505,-1.8991365869704668,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_20_days,scaled,19039,Lgals3bp,-0.0043739911456854574,-0.46535794770335165,-4.132110604373038,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_20_days,scaled,229003,Helz2,-0.008570792005017234,-1.1859584951671431,-8.058251283740523,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_20_days,scaled,57444,Isg20,-0.004829426229828328,0.11022114887991297,1.6448736099378192,0.025974025974025976,6,6,0.06465874550980935
temporal_bytimepoint,Melanocyte_20_days,scaled,15945,Cxcl10,-0.002366988906438771,0.0,0.0,1.0,6,6,1.0
temporal_bytimepoint,Melanocyte_20_days,scaled,67138,Herc6,-0.005476338381857375,-1.0051969511292493,-8.471490057289591,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_20_days,scaled,67168,Lpar6,-0.0024642344044495668,0.14607914788407256,2.6642264519766368,0.004329004329004329,6,6,0.012662337662337661
temporal_bytimepoint,Melanocyte_20_days,scaled,24110,Usp18,0.0028095706115958876,0.6507779533466501,4.798034615528525,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_20_days,scaled,100038882,Isg15,-0.009095807097917064,-3.301469309117059,-10.482098289544691,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_20_days,scaled,54123,Irf7,0.0020664127570795532,0.3900040921214707,12.172253169460461,0.0021645021645021645,6,6,0.006844506844506844
temporal_bytimepoint,Melanocyte_20_days,scaled,19124,Procr,-0.003425067570285812,-0.04370343252561226,-1.1201183890177437,0.13203463203463203,6,6,0.27101845522898155
temporal_bytimepoint,Melanocyte_20_days,scaled,20343,Sell,-0.006314444021553099,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Melanocyte_20_days,scaled,231712,Trafd1,-0.009145904760869485,0.07203909224630045,1.126603978801172,0.13203463203463203,6,6,0.27101845522898155
meta_analysis,CICQ,yugene,16149,Cd74,0.08206591958491673,0.08626091298922134,0.12310807347264048,0.5736711645933292,19,91,0.7170889557416615
meta_analysis,CICQ,yugene,57444,Isg20,-0.004251917043861517,-0.0284762659046842,-1.029046150621501,0.0023939997701376906,19,91,0.008161362852742127
meta_analysis,CICQ,yugene,15945,Cxcl10,-0.03882798623871795,0.07690348491545375,0.5847238011757377,0.001271947482039895,19,91,0.004769803057649606
meta_analysis,CICQ,yugene,12977,Csf1,0.015272205474246101,0.21953316118632935,0.7127147040955889,0.0012202194632932822,19,91,0.004769803057649606
meta_analysis,CICQ,yugene,67138,Herc6,-0.017075855529489474,0.061886172704496756,0.3884186849523838,0.3589716273421715,19,91,0.4977144735144172
meta_analysis,CICQ,yugene,12010,B2m,0.0015926928798106065,0.0022833174729432514,0.42481735196032977,5.6568302037476906e-06,19,91,4.242622652810768e-05
meta_analysis,CICQ,yugene,24110,Usp18,0.013773315454481797,-0.10624077504109652,-1.0701869504386796,1.1406922948087562e-05,19,91,7.129326842554726e-05
meta_analysis,CICQ,yugene,100038882,Isg15,-0.03746958491374598,-0.3105122225539476,-0.3183139155409835,0.9118518098537847,19,91,1.0
meta_analysis,CICQ,yugene,16391,Irf9,0.007172617231462227,0.11101351271211253,0.9993853250829228,0.0004466446870498524,19,91,0.001861019529374385
meta_analysis,CICQ,yugene,211329,Ncoa7,-0.03445359256432061,-0.8878510857677187,-1.7904680420470207,2.1344544612633424e-07,19,91,2.668068076579178e-06
meta_analysis,CICQ,yugene,54123,Irf7,0.00022847891263870355,0.0015173910197241378,0.7773484559543774,0.0025226406404024824,19,91,0.008226002088268963
meta_analysis,CICQ,yugene,19124,Procr,-0.01246519275757252,-0.16716091625500873,-0.9037024845929862,0.0063711883966409266,19,91,0.017065683205288194
meta_analysis,CICQ,yugene,20343,Sell,-0.021102350008721366,-6.938893903907228e-18,-1.981734777227449,1.0,19,91,1.0
meta_analysis,CICQ,yugene,231712,Trafd1,-0.01966956946076568,0.15310241956554826,0.5635699366602149,0.14350513754854005,19,91,0.2289975599178831
meta_analysis,CICQ,yugene,66355,Gmpr,0.010833944148369226,0.04266483522518534,0.5277399779561176,0.3002653803007522,19,91,0.42490384004823434
meta_analysis,SSCQ,yugene,16149,Cd74,0.08206591958491673,0.028916401521733914,0.041848741604000615,0.5986653985021821,22,91,0.7360640145518633
meta_analysis,SSCQ,yugene,57444,Isg20,-0.004251917043861517,-0.011947557835605357,-0.5571181922338246,0.03981167561812585,22,91,0.07857567556209048
meta_analysis,SSCQ,yugene,15945,Cxcl10,-0.03882798623871795,0.016107253217836535,0.11673258070463483,0.776570195029753,22,91,0.9100431973004918
meta_analysis,SSCQ,yugene,12977,Csf1,0.015272205474246101,0.052789035427808675,0.19553081660746086,0.5692107035612533,22,91,0.7170889557416615
meta_analysis,SSCQ,yugene,67138,Herc6,-0.017075855529489474,-0.2811258880580671,-1.2842133794699888,3.201843983579711e-05,22,91,0.00018472176828344483
meta_analysis,SSCQ,yugene,12010,B2m,0.0015926928798106065,0.0016482101914519374,0.31587598181465076,0.10509716305072932,22,91,0.1751619384178822
meta_analysis,SSCQ,yugene,24110,Usp18,0.013773315454481797,0.04160018292345914,0.3850486116504593,0.13429961993752687,22,91,0.21896677163727207
meta_analysis,SSCQ,yugene,100038882,Isg15,-0.03746958491374598,-0.6354449690335076,-0.6735211717912122,0.020916549993997405,22,91,0.04357614582082793
meta_analysis,SSCQ,yugene,16391,Irf9,0.007172617231462227,0.10394623249005906,0.9516384054680692,0.0001387011977706558,22,91,0.0006501618645499491
meta_analysis,SSCQ,yugene,211329,Ncoa7,-0.03445359256432061,-0.9459832218142338,-1.9860618785338253,1.3754571016158932e-09,22,91,2.5789820655297997e-08
meta_analysis,SSCQ,yugene,54123,Irf7,0.00022847891263870355,0.002952727018503792,1.58608675024424,9.270948942126802e-08,22,91,1.3906423413190204e-06
meta_analysis,SSCQ,yugene,19124,Procr,-0.01246519275757252,-0.0058150753814920145,-0.0344172041398897,0.5643006109378369,22,91,0.7170889557416615
meta_analysis,SSCQ,yugene,20343,Sell,-0.021102350008721366,-6.938893903907228e-18,-1.9822218694745068,1.0,22,91,1.0
meta_analysis,SSCQ,yugene,231712,Trafd1,-0.01966956946076568,0.0684702823933853,0.23109136821901602,0.9797526752966538,22,91,1.0
meta_analysis,SSCQ,yugene,66355,Gmpr,0.010833944148369226,0.027566771290496853,0.3761421980329061,0.09181707559098942,22,91,0.16014606207730714
meta_analysis,RS,yugene,16149,Cd74,0.08206591958491673,-0.19725154588582453,-0.28351956052175803,0.009422652947193057,11,91,0.021415120334529674
meta_analysis,RS,yugene,57444,Isg20,-0.004251917043861517,0.006415957645929896,0.34659638946389937,0.2483553520037628,11,91,0.3582048346208117
meta_analysis,RS,yugene,15945,Cxcl10,-0.03882798623871795,-0.1909764552051743,-1.1525890674902983,0.00687385325011475,11,91,0.017184633125286876
meta_analysis,RS,yugene,12977,Csf1,0.015272205474246101,-0.13388547505145157,-0.47606440904007236,0.2269337936453727,11,91,0.3337261671255481
meta_analysis,RS,yugene,67138,Herc6,-0.017075855529489474,-0.29689608916065063,-1.659790471812938,0.00011230703508849557,11,91,0.0005615351754424779
meta_analysis,RS,yugene,12010,B2m,0.0015926928798106065,-0.005515580463432274,-0.6884559705281507,0.9655792562761883,11,91,1.0
meta_analysis,RS,yugene,24110,Usp18,0.013773315454481797,0.04536149460522594,0.41903625904570935,0.41844259018817365,11,91,0.5505823555107547
meta_analysis,RS,yugene,100038882,Isg15,-0.03746958491374598,-0.7224239997424615,-0.8129398271339436,0.003970587052570808,11,91,0.011453616497800408
meta_analysis,RS,yugene,16391,Irf9,0.007172617231462227,0.10639245473817004,1.0020202505101066,0.006771541890043297,11,91,0.017184633125286876
meta_analysis,RS,yugene,211329,Ncoa7,-0.03445359256432061,-0.9744840370581325,-1.9962730668191617,4.538817991622535e-06,11,91,3.782348326352112e-05
meta_analysis,RS,yugene,54123,Irf7,0.00022847891263870355,-0.00018998345412115194,-0.12168964051150173,0.9483889033392573,11,91,1.0
meta_analysis,RS,yugene,19124,Procr,-0.01246519275757252,-0.0005818115814948815,-0.0033731851074192383,0.697734435462422,11,91,0.8401589985173112
meta_analysis,RS,yugene,20343,Sell,-0.021102350008721366,0.0,0.0,1.0,11,91,1.0
meta_analysis,RS,yugene,231712,Trafd1,-0.01966956946076568,-0.03808769527715405,-0.16179232771747545,0.7057335587545415,11,91,0.8401589985173112
meta_analysis,RS,yugene,66355,Gmpr,0.010833944148369226,0.011198667611819936,0.14731468731505673,0.8291693941356866,11,91,0.9567339163104076
meta_analysis,SIPS,yugene,16149,Cd74,0.08206591958491673,-0.07980984903812355,-0.1292423788848523,0.16661374498818482,39,91,0.25502103824722167
meta_analysis,SIPS,yugene,57444,Isg20,-0.004251917043861517,0.007233387275696973,0.42272469926629425,0.0034018350041114787,39,91,0.010205505012334437
meta_analysis,SIPS,yugene,15945,Cxcl10,-0.03882798623871795,-0.19475459755298935,-0.736225915704792,0.0028233551301313775,39,91,0.008822984781660555
meta_analysis,SIPS,yugene,12977,Csf1,0.015272205474246101,0.06855650699829796,0.2659282977118301,0.21889626983024035,39,91,0.32834440474536053
meta_analysis,SIPS,yugene,67138,Herc6,-0.017075855529489474,-0.14829518150673754,-0.7247160599239042,0.001445120250158834,39,91,0.005161143750567264
meta_analysis,SIPS,yugene,12010,B2m,0.0015926928798106065,0.0011912748327714898,0.24381022599397015,0.15934319705288325,39,91,0.24897374539513006
meta_analysis,SIPS,yugene,24110,Usp18,0.013773315454481797,0.025297623399317865,0.2593771755749584,0.04423498741116641,39,91,0.08294060139593702
meta_analysis,SIPS,yugene,100038882,Isg15,-0.03746958491374598,-0.4090410161494594,-0.48090200374259423,0.0002492758982519346,39,91,0.0010997466099350057
meta_analysis,SIPS,yugene,16391,Irf9,0.007172617231462227,0.06340663059113852,0.5924056345542633,0.004232511076232687,39,91,0.011756975211757463
meta_analysis,SIPS,yugene,211329,Ncoa7,-0.03445359256432061,-0.4178768840564712,-0.888350638055641,8.171793227924641e-06,39,91,5.57167720085771e-05
meta_analysis,SIPS,yugene,54123,Irf7,0.00022847891263870355,0.0009724270397634316,0.623404518081032,6.659017499532042e-05,39,91,0.0003567330803320737
meta_analysis,SIPS,yugene,19124,Procr,-0.01246519275757252,-0.003585393041896992,-0.02173508179842601,1.0,39,91,1.0
meta_analysis,SIPS,yugene,20343,Sell,-0.021102350008721366,-6.938893903907228e-18,-1.9845557534273355,1.0,39,91,1.0
meta_analysis,SIPS,yugene,231712,Trafd1,-0.01966956946076568,0.09031665303202692,0.3960200463405951,0.008001804868099226,39,91,0.01929490896771764
meta_analysis,SIPS,yugene,66355,Gmpr,0.010833944148369226,-0.027820140861127256,-0.42311601920176845,0.017664862186666547,39,91,0.03785327611428546
meta_analysis,OIS,yugene,16149,Cd74,0.08206591958491673,-0.14178951847520754,-0.23607875406607312,0.012542830148915213,48,91,0.027668007681430615
meta_analysis,OIS,yugene,57444,Isg20,-0.004251917043861517,-0.0447356976728623,-0.8393952032189204,1.5202073957983236e-06,48,91,1.6287936383553468e-05
meta_analysis,OIS,yugene,15945,Cxcl10,-0.03882798623871795,-0.3941038147065083,-1.0701764912484308,4.591509212177652e-10,48,91,1.147877303044413e-08
meta_analysis,OIS,yugene,12977,Csf1,0.015272205474246101,-0.49844199134639944,-1.8594879629526928,3.558880578705575e-15,48,91,1.3345802170145907e-13
meta_analysis,OIS,yugene,67138,Herc6,-0.017075855529489474,-0.10668624213387386,-0.3995128772335089,0.06125968495298908,48,91,0.11206039930424831
meta_analysis,OIS,yugene,12010,B2m,0.0015926928798106065,0.00032236823831142795,0.06741689966477264,0.0813107343441102,48,91,0.14519773990019677
meta_analysis,OIS,yugene,24110,Usp18,0.013773315454481797,0.11659786853907919,0.6958532800585894,0.00823249449289286,48,91,0.01929490896771764
meta_analysis,OIS,yugene,100038882,Isg15,-0.03746958491374598,-0.2131489541039997,-0.23490486018273335,0.03366221475463258,48,91,0.06823421909722821
meta_analysis,OIS,yugene,16391,Irf9,0.007172617231462227,0.0017016288552453018,0.013616605545127064,0.36499061391057264,48,91,0.4977144735144172
meta_analysis,OIS,yugene,211329,Ncoa7,-0.03445359256432061,-0.4092743438950783,-0.8651039461840316,2.5178960065196265e-06,48,91,2.36052750611215e-05
meta_analysis,OIS,yugene,54123,Irf7,0.00022847891263870355,0.0013553326186272004,0.4998445260925651,0.04135745734686749,48,91,0.07953357182089903
meta_analysis,OIS,yugene,19124,Procr,-0.01246519275757252,-0.356826347814442,-2.215710200938964,4.2579512270898826e-17,48,91,3.1934634203174118e-15
meta_analysis,OIS,yugene,20343,Sell,-0.021102350008721366,-3.469446951953614e-18,-1.2269859434787773,1.0,48,91,1.0
meta_analysis,OIS,yugene,231712,Trafd1,-0.01966956946076568,0.04233212695826745,0.19212574757648543,0.0962335159364156,48,91,0.16403440216434478
meta_analysis,OIS,yugene,66355,Gmpr,0.010833944148369226,0.022103353339992127,0.2567976486755172,0.39873692556368834,48,91,0.534022668165654
temporal_pooled,Fibroblast,yugene,16149,Cd74,0.08206591958491673,8.673617379884035e-19,1.1055415967851332,1.0,18,6,1.0
temporal_pooled,Fibroblast,yugene,57444,Isg20,-0.004251917043861517,0.0,,1.0,18,6,1.0
temporal_pooled,Fibroblast,yugene,15945,Cxcl10,-0.03882798623871795,-0.08973002543858737,-0.7509168668752775,0.015585846730837315,18,6,0.036913847520404164
temporal_pooled,Fibroblast,yugene,12977,Csf1,0.015272205474246101,-0.2443597687343225,-1.8914023574620877,0.003373057148800856,18,6,0.010119171446402567
temporal_pooled,Fibroblast,yugene,67138,Herc6,-0.017075855529489474,-0.08489974866099423,-0.4085589414095411,0.3781241641653541,18,6,0.5488899157239011
temporal_pooled,Fibroblast,yugene,12010,B2m,0.0015926928798106065,-0.0002939354015349839,-0.6750425266483452,0.2240631222324586,18,6,0.4033136200184255
temporal_pooled,Fibroblast,yugene,24110,Usp18,0.013773315454481797,0.028571203888981246,0.4555822254704466,0.3781241641653541,18,6,0.5488899157239011
temporal_pooled,Fibroblast,yugene,100038882,Isg15,-0.03746958491374598,-0.47942042564915366,-0.732544524499331,0.2508692680317394,18,6,0.4341968100549336
temporal_pooled,Fibroblast,yugene,16391,Irf9,0.007172617231462227,0.04274002351647117,1.1053728510066971,0.02729650212487741,18,6,0.061417129780974175
temporal_pooled,Fibroblast,yugene,211329,Ncoa7,-0.03445359256432061,-0.3669565049158076,-1.6978767371179722,0.003373057148800856,18,6,0.010119171446402567
temporal_pooled,Fibroblast,yugene,54123,Irf7,0.00022847891263870355,0.0013928110114571025,1.3097683485507488,0.014799845463461024,18,6,0.036913847520404164
temporal_pooled,Fibroblast,yugene,19124,Procr,-0.01246519275757252,0.01288624482554651,0.2247315321415207,0.3781241641653541,18,6,0.5488899157239011
temporal_pooled,Fibroblast,yugene,20343,Sell,-0.021102350008721366,-3.469446951953614e-18,-1.1055415967851332,1.0,18,6,1.0
temporal_pooled,Fibroblast,yugene,231712,Trafd1,-0.01966956946076568,0.08554634898877338,0.9994579738204235,0.06576718476031977,18,6,0.14092968162925665
temporal_pooled,Fibroblast,yugene,66355,Gmpr,0.010833944148369226,-0.053857753626143264,-2.2832350471121576,5.9437130375345475e-05,18,6,0.0002971856518767274
temporal_pooled,Keratinocyte,yugene,16149,Cd74,0.08206591958491673,-0.031903285837680775,-0.019318705689540246,0.6260810128087017,18,6,0.8537468356482295
temporal_pooled,Keratinocyte,yugene,57444,Isg20,-0.004251917043861517,-0.07898607731566397,-1.8172344697451517,0.003373057148800856,18,6,0.010119171446402567
temporal_pooled,Keratinocyte,yugene,15945,Cxcl10,-0.03882798623871795,-0.007819197140469088,-0.06073934487458654,0.6729174715444739,18,6,0.8906260652794508
temporal_pooled,Keratinocyte,yugene,12977,Csf1,0.015272205474246101,0.13983419546941758,0.6300133822972004,0.08952717762786412,18,6,0.17516186927190808
temporal_pooled,Keratinocyte,yugene,67138,Herc6,-0.017075855529489474,0.29787783312803007,0.6364807730442464,0.27959226128562514,18,6,0.4659871021427086
temporal_pooled,Keratinocyte,yugene,12010,B2m,0.0015926928798106065,0.0012434136078968412,0.4909806603659367,0.9741002704389433,18,6,1.0
temporal_pooled,Keratinocyte,yugene,24110,Usp18,0.013773315454481797,-0.03642191356019295,-0.34837544432348644,0.6260810128087017,18,6,0.8537468356482295
temporal_pooled,Keratinocyte,yugene,100038882,Isg15,-0.03746958491374598,0.5423575244745958,0.49497798763727924,0.3781241641653541,18,6,0.5488899157239011
temporal_pooled,Keratinocyte,yugene,16391,Irf9,0.007172617231462227,-0.0258273203779915,-0.35398984969780956,0.9225385598383311,18,6,1.0
temporal_pooled,Keratinocyte,yugene,211329,Ncoa7,-0.03445359256432061,0.579454965959319,2.8473935667552825,5.9437130375345475e-05,18,6,0.0002971856518767274
temporal_pooled,Keratinocyte,yugene,54123,Irf7,0.00022847891263870355,-0.00423469343236585,-1.596948689633506,0.005765401646408511,18,6,0.016215192130523935
temporal_pooled,Keratinocyte,yugene,19124,Procr,-0.01246519275757252,-0.0019504842829316422,-0.019980360146388543,0.9741002704389433,18,6,1.0
temporal_pooled,Keratinocyte,yugene,20343,Sell,-0.021102350008721366,-3.469446951953614e-18,-1.1055415967851332,1.0,18,6,1.0
temporal_pooled,Keratinocyte,yugene,231712,Trafd1,-0.01966956946076568,-0.03888412576915424,-0.33801903753971163,0.8711700199114387,18,6,1.0
temporal_pooled,Keratinocyte,yugene,66355,Gmpr,0.010833944148369226,-8.673617379884035e-19,-1.1055415967851332,1.0,18,6,1.0
temporal_pooled,Melanocyte,yugene,16149,Cd74,0.08206591958491673,-0.18803282597705798,-0.7905803215974446,0.07692650598829089,18,6,0.15734967133968591
temporal_pooled,Melanocyte,yugene,57444,Isg20,-0.004251917043861517,-0.0018876101548473626,-0.18856269800143086,0.9225385598383311,18,6,1.0
temporal_pooled,Melanocyte,yugene,15945,Cxcl10,-0.03882798623871795,-0.058739791466278043,-0.9484945305409351,0.0006534116989027124,18,6,0.002940352645062206
temporal_pooled,Melanocyte,yugene,12977,Csf1,0.015272205474246101,0.49518831740216823,5.092994313016595,1.4859282593836369e-05,18,6,9.552395953180523e-05
temporal_pooled,Melanocyte,yugene,67138,Herc6,-0.017075855529489474,-1.3133139511485408,-10.926940620138,1.4859282593836369e-05,18,6,9.552395953180523e-05
temporal_pooled,Melanocyte,yugene,12010,B2m,0.0015926928798106065,0.0010335039038956728,5.342419963288698,1.4859282593836369e-05,18,6,9.552395953180523e-05
temporal_pooled,Melanocyte,yugene,24110,Usp18,0.013773315454481797,0.8565634389334963,4.662123276517343,1.4859282593836369e-05,18,6,9.552395953180523e-05
temporal_pooled,Melanocyte,yugene,100038882,Isg15,-0.03746958491374598,-3.7883345332656995,-9.961896199873232,1.4859282593836369e-05,18,6,9.552395953180523e-05
temporal_pooled,Melanocyte,yugene,16391,Irf9,0.007172617231462227,0.35558471186844903,17.705197986799426,1.4859282593836369e-05,18,6,9.552395953180523e-05
temporal_pooled,Melanocyte,yugene,211329,Ncoa7,-0.03445359256432061,0.2484267146024551,1.703218681405278,0.0025112187583583466,18,6,0.009417070343843799
temporal_pooled,Melanocyte,yugene,54123,Irf7,0.00022847891263870355,0.013440962471268693,9.458083321375925,1.4859282593836369e-05,18,6,9.552395953180523e-05
temporal_pooled,Melanocyte,yugene,19124,Procr,-0.01246519275757252,-0.03821446883975851,-1.396314778165332,0.0018574103242295463,18,6,0.007598496780939054
temporal_pooled,Melanocyte,yugene,20343,Sell,-0.021102350008721366,-3.469446951953614e-18,-1.1055415967851332,1.0,18,6,1.0
temporal_pooled,Melanocyte,yugene,231712,Trafd1,-0.01966956946076568,0.08073825215316482,1.2897796168742675,0.014799845463461024,18,6,0.036913847520404164
temporal_pooled,Melanocyte,yugene,66355,Gmpr,0.010833944148369226,-0.007633206585608029,-0.29924370354291296,0.15563612588784212,18,6,0.29181773603970396
temporal_bytimepoint,Fibroblast_4_days,yugene,16149,Cd74,0.08206591958491673,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Fibroblast_4_days,yugene,57444,Isg20,-0.004251917043861517,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Fibroblast_4_days,yugene,15945,Cxcl10,-0.03882798623871795,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Fibroblast_4_days,yugene,12977,Csf1,0.015272205474246101,-0.19845180026155537,-1.7793207223874492,0.015151515151515152,6,6,0.0371900826446281
temporal_bytimepoint,Fibroblast_4_days,yugene,67138,Herc6,-0.017075855529489474,-0.010585497327698208,-0.061448131694952016,0.8181818181818182,6,6,1.0
temporal_bytimepoint,Fibroblast_4_days,yugene,12010,B2m,0.0015926928798106065,5.7726166457215995e-05,0.16398387313377033,0.9372294372294373,6,6,1.0
temporal_bytimepoint,Fibroblast_4_days,yugene,24110,Usp18,0.013773315454481797,0.02481386153732166,0.5806458045706402,0.3939393939393939,6,6,0.6183932346723044
temporal_bytimepoint,Fibroblast_4_days,yugene,100038882,Isg15,-0.03746958491374598,-0.5399078211818684,-0.7800265560029658,0.3939393939393939,6,6,0.6183932346723044
temporal_bytimepoint,Fibroblast_4_days,yugene,16391,Irf9,0.007172617231462227,0.047475532633606585,1.3499500262352817,0.09307359307359307,6,6,0.19037780401416765
temporal_bytimepoint,Fibroblast_4_days,yugene,211329,Ncoa7,-0.03445359256432061,-0.1401980546820984,-0.7763041711687378,0.24025974025974026,6,6,0.4054383116883117
temporal_bytimepoint,Fibroblast_4_days,yugene,54123,Irf7,0.00022847891263870355,0.0015383677253186533,1.2686388711002652,0.17965367965367965,6,6,0.3233766233766234
temporal_bytimepoint,Fibroblast_4_days,yugene,19124,Procr,-0.01246519275757252,0.06214857980200403,1.6872929160463022,0.004329004329004329,6,6,0.012987012987012986
temporal_bytimepoint,Fibroblast_4_days,yugene,20343,Sell,-0.021102350008721366,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Fibroblast_4_days,yugene,231712,Trafd1,-0.01966956946076568,-0.010786960239482538,-0.22179147720717682,0.5887445887445888,6,6,0.8734123019837307
temporal_bytimepoint,Fibroblast_4_days,yugene,66355,Gmpr,0.010833944148369226,-0.03307997636692785,-2.2883275183491385,0.008658008658008658,6,6,0.022477522477522476
temporal_bytimepoint,Fibroblast_10_days,yugene,16149,Cd74,0.08206591958491673,0.0,,1.0,6,6,1.0
