"label","pathway","cohens_d","wilcox_p","n_test","n_control","model","p_adj"
"OIS","HALLMARK_COMPLEMENT",1.84243096241104,2.50910403565285e-14,48,91,"scaled",7.16886867329387e-13
"OIS","HALLMARK_DNA_REPAIR",0.147197474331289,0.284709528783863,48,91,"scaled",0.358125193438821
"OIS","HALLMARK_E2F_TARGETS",1.23208564209144,5.73252556534953e-12,48,91,"scaled",8.81927010053774e-11
"OIS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1.82489332451614,3.5527136788005e-15,48,91,"scaled",1.09314267040015e-13
"OIS","HALLMARK_ESTROGEN_RESPONSE_EARLY",-0.382666754953535,0.00666248459806907,48,91,"scaled",0.0125117081653879
"OIS","HALLMARK_ESTROGEN_RESPONSE_LATE",-0.949316734791467,1.27397528175508e-07,48,91,"scaled",9.43685393892651e-07
"OIS","HALLMARK_FATTY_ACID_METABOLISM",0.242518033921966,0.0329284626698965,48,91,"scaled",0.0528039466254569
"OIS","HALLMARK_G2M_CHECKPOINT",1.12617130884753,3.12537906665966e-09,48,91,"scaled",2.90732936433457e-08
"OIS","HALLMARK_GLYCOLYSIS",-1.08357428529572,6.74908845804642e-08,48,91,"scaled",5.19160650618956e-07
"OIS","HALLMARK_HEDGEHOG_SIGNALING",0.188247171071681,0.836801647485563,48,91,"scaled",0.87853191337067
"OIS","HALLMARK_HEME_METABOLISM",1.71664895053181,4.32875957301349e-12,48,91,"scaled",6.92601531682158e-11
"OIS","HALLMARK_HYPOXIA",-0.189921602220534,0.379229056665818,48,91,"scaled",0.46106876190373
"OIS","HALLMARK_IL2_STAT5_SIGNALING",-0.684451660775833,0.00103705672095358,48,91,"scaled",0.00245457212060019
"OIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",-1.89739940181776,4.9303584283118e-16,48,91,"scaled",2.19127041258302e-14
"OIS","HALLMARK_INFLAMMATORY_RESPONSE",1.33592399541058,3.50019568884363e-10,48,91,"scaled",3.50019601834156e-09
"OIS","HALLMARK_INTERFERON_ALPHA_RESPONSE",-1.33926675161966,3.50019601834157e-10,48,91,"scaled",3.50019601834156e-09
"OIS","HALLMARK_INTERFERON_GAMMA_RESPONSE",1.71954049530022,3.530509218308e-14,48,91,"scaled",8.82627304576999e-13
"OIS","HALLMARK_KRAS_SIGNALING_DN",0.22747374175634,0.174547036732265,48,91,"scaled",0.233507741447846
"OIS","HALLMARK_KRAS_SIGNALING_UP",1.55177842847102,1.45661260830821e-13,48,91,"scaled",2.77450020630134e-12
"OIS","HALLMARK_MITOTIC_SPINDLE",1.49842563836005,1.58431046060059e-11,48,91,"scaled",2.18525580772495e-10
"OIS","HALLMARK_MTORC1_SIGNALING",0.490970568875999,0.000308469203191386,48,91,"scaled",0.000817136962096387
"OIS","HALLMARK_MYC_TARGETS_V1",-2.9531829869261,2.09805135999922e-19,48,91,"scaled",2.09805135999922e-17
"OIS","HALLMARK_MYC_TARGETS_V2",-1.70803100024782,7.63768567356161e-18,48,91,"scaled",6.11014853884929e-16
"OIS","HALLMARK_MYOGENESIS",1.5496836411193,1.16684439888104e-11,48,91,"scaled",1.72865836871265e-10
"OIS","HALLMARK_NOTCH_SIGNALING",-2.41033681910372,5.33841255362339e-17,48,91,"scaled",3.5589417024156e-15
"OIS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",-0.496293632771902,0.000830892682766724,48,91,"scaled",0.00200215104281138
"OIS","HALLMARK_P53_PATHWAY",0.212817399273212,0.0553786316091225,48,91,"scaled",0.0842260556792737
"OIS","HALLMARK_PANCREAS_BETA_CELLS",0.554868336216832,0.00162261151689935,48,91,"scaled",0.00362594752379744
"OIS","HALLMARK_PEROXISOME",-0.0825960071813618,0.474352875116201,48,91,"scaled",0.55806220601906
"OIS","HALLMARK_PI3K_AKT_MTOR_SIGNALING",1.19612177757159,4.9737991503207e-14,48,91,"scaled",1.10528870007127e-12
"OIS","HALLMARK_PROTEIN_SECRETION",0.408999622348818,0.0174733034180627,48,91,"scaled",0.0299970874129833
"OIS","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",-0.18158172605433,0.190531156090142,48,91,"scaled",0.253197549621451
"OIS","HALLMARK_SPERMATOGENESIS",0.13183307367296,0.59348521406198,48,91,"scaled",0.668715734154344
"OIS","HALLMARK_TGF_BETA_SIGNALING",0.347091279536946,0.0039567086127148,48,91,"scaled",0.0078625486189521
"OIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",1.4551243075382,1.49054102394075e-11,48,91,"scaled",2.12934431991536e-10
"OIS","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",-0.419947965022059,0.0216269003670307,48,91,"scaled",0.0360448339450512
"OIS","HALLMARK_UV_RESPONSE_DN",0.090293304050056,0.675495895848094,48,91,"scaled",0.750550995386771
"OIS","HALLMARK_UV_RESPONSE_UP",1.292306793051,1.86233028998117e-10,48,91,"scaled",2.1283774742642e-09
"OIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",-0.400486909343449,0.0223969286940447,48,91,"scaled",0.0369341838957908
"OIS","HALLMARK_XENOBIOTIC_METABOLISM",2.20475627848625,0,48,91,"scaled",0
"CICQ","HALLMARK_ADIPOGENESIS",1.31530688973696,1.02514187183544e-06,19,91,"yugene",8.91427714639517e-06
"CICQ","HALLMARK_ALLOGRAFT_REJECTION",-0.812320878010013,0.00949728183503567,19,91,"yugene",0.0180043257536221
"CICQ","HALLMARK_ANDROGEN_RESPONSE",0.52604039638754,0.0273732133993576,19,91,"yugene",0.0461995162858358
"CICQ","HALLMARK_ANGIOGENESIS",0.22677713434881,0.350784472903256,19,91,"yugene",0.426485681341345
"CICQ","HALLMARK_APICAL_JUNCTION",0.510167907498104,0.275177851177986,19,91,"yugene",0.348326393896184
"CICQ","HALLMARK_APICAL_SURFACE",-0.0306896320172685,0.7880448703989,19,91,"yugene",0.832397393146539
"CICQ","HALLMARK_APOPTOSIS",-0.582665729760116,0.0631363400305225,19,91,"yugene",0.0960248517574486
"CICQ","HALLMARK_BILE_ACID_METABOLISM",0.99946577048958,0.000147326062954312,19,91,"yugene",0.00043977929240093
"CICQ","HALLMARK_CHOLESTEROL_HOMEOSTASIS",-0.88680634224484,0.00252264064040248,19,91,"yugene",0.00557489644287842
"CICQ","HALLMARK_COAGULATION",-0.298350639622886,0.208655664889059,19,91,"yugene",0.275453022955854
"CICQ","HALLMARK_COMPLEMENT",0.899744216228735,0.00136248944521578,19,91,"yugene",0.0031321596441742
"CICQ","HALLMARK_DNA_REPAIR",0.121388138603995,0.476673728949889,19,91,"yugene",0.551067894739756
"CICQ","HALLMARK_E2F_TARGETS",0.409118116138589,0.0101730006271266,19,91,"yugene",0.0191042265298151
"CICQ","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.316367123610775,0.0739271651062019,19,91,"yugene",0.109117586872623
"CICQ","HALLMARK_ESTROGEN_RESPONSE_EARLY",-0.0153051496296583,0.987382201396969,19,91,"yugene",0.992343921001979
"CICQ","HALLMARK_ESTROGEN_RESPONSE_LATE",-0.861914529628995,0.000433542239652899,19,91,"yugene",0.0011561126390744
"CICQ","HALLMARK_FATTY_ACID_METABOLISM",1.14016844627019,3.53668692554265e-07,19,91,"yugene",3.62737120568477e-06
"CICQ","HALLMARK_G2M_CHECKPOINT",0.260226417929806,0.0327620052746982,19,91,"yugene",0.054603342124497
"CICQ","HALLMARK_GLYCOLYSIS",1.26611221116513,2.64045083686604e-06,19,91,"yugene",1.88603631204717e-05
"CICQ","HALLMARK_HEDGEHOG_SIGNALING",-0.292892779426572,0.251560401966079,19,91,"yugene",0.323550356226468
"CICQ","HALLMARK_HEME_METABOLISM",1.3233716414936,9.16329803812843e-06,19,91,"yugene",5.18161810172672e-05
"CICQ","HALLMARK_HYPOXIA",-0.218430419739454,0.139226729807175,19,91,"yugene",0.192036868699552
"CICQ","HALLMARK_IL2_STAT5_SIGNALING",0.800748573313602,0.00125443993481222,19,91,"yugene",0.00296908860310586
"CICQ","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.877876707368552,0.00239399977013766,19,91,"yugene",0.00537977476435428
"CICQ","HALLMARK_INFLAMMATORY_RESPONSE",-0.728754459895457,0.0273732133993577,19,91,"yugene",0.0461995162858358
"CICQ","HALLMARK_INTERFERON_ALPHA_RESPONSE",-0.526045219661371,0.271714262932063,19,91,"yugene",0.345033984675636
"CICQ","HALLMARK_INTERFERON_GAMMA_RESPONSE",-0.589010738592786,0.0188498775033494,19,91,"yugene",0.0329255502241911
"CICQ","HALLMARK_KRAS_SIGNALING_DN",0.421347606113743,0.054670083371416,19,91,"yugene",0.0847598191804899
"CICQ","HALLMARK_KRAS_SIGNALING_UP",1.69291863884765,6.05214863114156e-07,19,91,"yugene",5.76395107727768e-06
"CICQ","HALLMARK_MITOTIC_SPINDLE",1.03314646303846,0.000420799330862476,19,91,"yugene",0.00112966263318785
"CICQ","HALLMARK_MTORC1_SIGNALING",1.10182506234311,0.000142699842295313,19,91,"yugene",0.000429172458031016
"CICQ","HALLMARK_MYC_TARGETS_V1",-0.830967002730696,0.00335021802660424,19,91,"yugene",0.00710117294484391
"CICQ","HALLMARK_MYC_TARGETS_V2",0.993262095134012,0.00140037202646615,19,91,"yugene",0.00320085034620833
"CICQ","HALLMARK_MYOGENESIS",1.04245284858237,0.000823376949786292,19,91,"yugene",0.00203302950564517
"CICQ","HALLMARK_NOTCH_SIGNALING",-1.01724931891907,0.000267086273475474,19,91,"yugene",0.000752355699930912
"CICQ","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.74322662289,0.00734912220024553,19,91,"yugene",0.0144100435298932
"CICQ","HALLMARK_P53_PATHWAY",0.244895688255113,0.739806791360687,19,91,"yugene",0.787028501447539
"CICQ","HALLMARK_PANCREAS_BETA_CELLS",0.213735476871814,0.90558399835036,19,91,"yugene",0.931191772082632
"CICQ","HALLMARK_PEROXISOME",-0.188229867018723,0.166423255986651,19,91,"yugene",0.224139065301886
"CICQ","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.35230690044357,0.139226729807175,19,91,"yugene",0.192036868699552
"CICQ","HALLMARK_PROTEIN_SECRETION",0.354570200360188,0.248305525832364,19,91,"yugene",0.323525115091028
"CICQ","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",-2.09617023791074,4.53765413007348e-07,19,91,"yugene",4.53765413007348e-06
"CICQ","HALLMARK_SPERMATOGENESIS",0.469171658372591,0.0921298545422256,19,91,"yugene",0.133521528322066
"CICQ","HALLMARK_TGF_BETA_SIGNALING",-0.0540635640572638,0.563779063742984,19,91,"yugene",0.635244015485052
"CICQ","HALLMARK_TNFA_SIGNALING_VIA_NFKB",-1.56050611142758,1.82090643720221e-05,19,91,"yugene",6.38914539369197e-05
"CICQ","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",-1.00159585691182,5.6568302037477e-06,19,91,"yugene",3.59163822460171e-05
"CICQ","HALLMARK_UV_RESPONSE_DN",0.507396030588977,0.0489607614184036,19,91,"yugene",0.0768011943818095
"CICQ","HALLMARK_UV_RESPONSE_UP",0.22691674649319,0.547866939167421,19,91,"yugene",0.619058688324769
"CICQ","HALLMARK_WNT_BETA_CATENIN_SIGNALING",-0.157777376960998,0.69841513551438,19,91,"yugene",0.76329523007036
"CICQ","HALLMARK_XENOBIOTIC_METABOLISM",0.892765602937431,0.000502839153974977,19,91,"yugene",0.0012893311640384
"SSCQ","HALLMARK_ADIPOGENESIS",0.246153942662199,0.858995595119595,22,91,"yugene",0.89246295596841
"SSCQ","HALLMARK_ALLOGRAFT_REJECTION",-0.0727869976768268,0.479575215763769,22,91,"yugene",0.552824456211837
"SSCQ","HALLMARK_ANDROGEN_RESPONSE",0.252758889230246,0.315242422642529,22,91,"yugene",0.389188176101887
"SSCQ","HALLMARK_ANGIOGENESIS",-0.55349674025112,0.00463201911779952,22,91,"yugene",0.00935761437939298
"SSCQ","HALLMARK_APICAL_JUNCTION",1.01886686370536,6.55871143913078e-05,22,91,"yugene",0.000204959732472837
"SSCQ","HALLMARK_APICAL_SURFACE",-0.0492177097921961,0.687361598259803,22,91,"yugene",0.753272984394305
"SSCQ","HALLMARK_APOPTOSIS",0.0799199243157385,0.830618359964177,22,91,"yugene",0.869757444988667
"SSCQ","HALLMARK_BILE_ACID_METABOLISM",1.22128777778354,2.89465217129248e-07,22,91,"yugene",3.16409152913509e-06
"SSCQ","HALLMARK_CHOLESTEROL_HOMEOSTASIS",-0.470860889666081,0.0391175010165765,22,91,"yugene",0.0643909481754346
"SSCQ","HALLMARK_COAGULATION",0.294948637089373,0.265687102804784,22,91,"yugene",0.338454908031572
"SSCQ","HALLMARK_COMPLEMENT",0.42599891347331,0.121593906330036,22,91,"yugene",0.170061407454595
"SSCQ","HALLMARK_DNA_REPAIR",0.288177837901434,0.470609188973082,22,91,"yugene",0.545633842287631
"SSCQ","HALLMARK_E2F_TARGETS",0.318857752208751,0.362813123259282,22,91,"yugene",0.439773482738524
"SSCQ","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.563180855816886,0.00913969811573501,22,91,"yugene",0.0175763425302596
"SSCQ","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.100915413219133,0.655636992092466,22,91,"yugene",0.724460764743056
"SSCQ","HALLMARK_ESTROGEN_RESPONSE_LATE",-0.55692779027599,0.00518493863754381,22,91,"yugene",0.0104219872111433
"SSCQ","HALLMARK_FATTY_ACID_METABOLISM",0.567519815417524,0.000336191143206932,22,91,"yugene",0.000908624711370086
"SSCQ","HALLMARK_G2M_CHECKPOINT",0.510139823747958,0.013825664846091,22,91,"yugene",0.0250238277757304
"SSCQ","HALLMARK_GLYCOLYSIS",0.184564694534333,0.484092938443098,22,91,"yugene",0.556428664877124
"SSCQ","HALLMARK_HEDGEHOG_SIGNALING",-0.629697073427981,0.136195623956603,22,91,"yugene",0.189641834473277
"SSCQ","HALLMARK_HEME_METABOLISM",0.455129140931616,0.113108721956002,22,91,"yugene",0.160437903483691
"SSCQ","HALLMARK_HYPOXIA",0.342104164754006,0.0863646448098669,22,91,"yugene",0.126079773445061
"SSCQ","HALLMARK_IL2_STAT5_SIGNALING",0.385279083700315,0.301469542729891,22,91,"yugene",0.378018235397983
"SSCQ","HALLMARK_IL6_JAK_STAT3_SIGNALING",-0.0979036616072988,0.881831138212054,22,91,"yugene",0.909104266197994
"SSCQ","HALLMARK_INFLAMMATORY_RESPONSE",-0.225388707917874,0.390197178962537,22,91,"yugene",0.464520451145878
"SSCQ","HALLMARK_INTERFERON_ALPHA_RESPONSE",-1.13886797974809,6.36662653341697e-06,22,91,"yugene",3.85856153540422e-05
"SSCQ","HALLMARK_INTERFERON_GAMMA_RESPONSE",-0.342718967172079,0.235795697106651,22,91,"yugene",0.308229669420459
"SSCQ","HALLMARK_KRAS_SIGNALING_DN",1.32058132411925,1.61359120132154e-06,22,91,"yugene",1.2655617265267e-05
"SSCQ","HALLMARK_KRAS_SIGNALING_UP",0.729427664270565,0.000717885446281263,22,91,"yugene",0.00179471361570316
"SSCQ","HALLMARK_MITOTIC_SPINDLE",0.9475574745164,0.000612173729185983,22,91,"yugene",0.0015596782909197
"SSCQ","HALLMARK_MTORC1_SIGNALING",0.453988218853112,0.0434413115552066,22,91,"yugene",0.0703503021136949
"SSCQ","HALLMARK_MYC_TARGETS_V1",-1.48803304373669,7.89694357234844e-08,22,91,"yugene",9.29052184982169e-07
"SSCQ","HALLMARK_MYC_TARGETS_V2",0.602203590522498,0.00592674731927278,22,91,"yugene",0.0117361333054907
"SSCQ","HALLMARK_MYOGENESIS",1.31191175585264,5.55019421866199e-06,22,91,"yugene",3.58077046365289e-05
"SSCQ","HALLMARK_NOTCH_SIGNALING",-1.11243782636759,7.810028668252e-06,22,91,"yugene",4.59413451073647e-05
"SSCQ","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.491859961285913,0.140049545729216,22,91,"yugene",0.192507966638098
"SSCQ","HALLMARK_P53_PATHWAY",1.08641764408573,1.61359120132154e-06,22,91,"yugene",1.2655617265267e-05
"SSCQ","HALLMARK_PANCREAS_BETA_CELLS",-0.379890359874955,0.0639302866544753,22,91,"yugene",0.0968640706885989
"SSCQ","HALLMARK_PEROXISOME",-0.629220769544935,0.0309890325403065,22,91,"yugene",0.0518644896072075
"SSCQ","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.162300779397817,0.991321814715267,22,91,"yugene",0.993806330541621
"SSCQ","HALLMARK_PROTEIN_SECRETION",0.679962362844434,0.00086255914831801,22,91,"yugene",0.00211670956642456
"SSCQ","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",-1.48224711691182,5.19533842908955e-09,22,91,"yugene",7.69679767272526e-08
"SSCQ","HALLMARK_SPERMATOGENESIS",-0.223235073023623,0.0932225360946131,22,91,"yugene",0.134617380642041
"SSCQ","HALLMARK_TGF_BETA_SIGNALING",0.0296839241018238,0.719646466500986,22,91,"yugene",0.772009576559941
"SSCQ","HALLMARK_TNFA_SIGNALING_VIA_NFKB",-0.620081601830388,0.00184342104054871,22,91,"yugene",0.00418959327397434
"SSCQ","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",-0.414902196176224,0.000756734443350384,22,91,"yugene",0.00188008557354133
"SSCQ","HALLMARK_UV_RESPONSE_DN",0.549240784687727,0.0762447481010344,22,91,"yugene",0.112124629560345
"SSCQ","HALLMARK_UV_RESPONSE_UP",0.694377817127773,0.00647307896555693,22,91,"yugene",0.0127548354001122
"SSCQ","HALLMARK_WNT_BETA_CATENIN_SIGNALING",-0.116706290991055,0.370511571523054,22,91,"yugene",0.44774812268647
"SSCQ","HALLMARK_XENOBIOTIC_METABOLISM",0.285053615753863,0.950853765456699,22,91,"yugene",0.965333772037258
"RS","HALLMARK_ADIPOGENESIS",0.226582054520667,0.854482664372314,11,91,"yugene",0.89008610872116
"RS","HALLMARK_ALLOGRAFT_REJECTION",0.693692700693074,0.0143271292322908,11,91,"yugene",0.0258146472653889
"RS","HALLMARK_ANDROGEN_RESPONSE",0.0975317176130193,0.871443484816178,11,91,"yugene",0.903050243332827
"RS","HALLMARK_ANGIOGENESIS",1.05177723571466,0.00121003282371879,11,91,"yugene",0.00288103053266378
"RS","HALLMARK_APICAL_JUNCTION",0.624165210175025,0.0373286535031983,11,91,"yugene",0.0617002537242946
"RS","HALLMARK_APICAL_SURFACE",2.11174290071672,4.31016561619479e-06,11,91,"yugene",2.82633810898019e-05
"RS","HALLMARK_APOPTOSIS",1.17597815429722,0.000181433441353906,11,91,"yugene",0.00052211062260117
"RS","HALLMARK_BILE_ACID_METABOLISM",1.82375875070086,5.86755698606112e-06,11,91,"yugene",3.6672231162882e-05
"RS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",-0.941048563055164,0.00397058705257081,11,91,"yugene",0.00822919596387733
"RS","HALLMARK_COAGULATION",1.33823614497188,2.7087101580392e-05,11,91,"yugene",9.34037985530757e-05
"RS","HALLMARK_COMPLEMENT",1.30137392429532,0.000454530811378806,11,91,"yugene",0.00118831584674198
"RS","HALLMARK_DNA_REPAIR",-0.891608221013334,0.0147619611957876,11,91,"yugene",0.0261944167494885
"RS","HALLMARK_E2F_TARGETS",0.374326779448647,0.0354021822422226,11,91,"yugene",0.0587588087007844
"RS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.141850200928797,0.72992360494109,11,91,"yugene",0.778585178603829
"RS","HALLMARK_ESTROGEN_RESPONSE_EARLY",-0.0782396205779081,0.705733558754541,11,91,"yugene",0.765022827918202
"RS","HALLMARK_ESTROGEN_RESPONSE_LATE",-0.293470049551821,0.13654212082076,11,91,"yugene",0.189641834473277
"RS","HALLMARK_FATTY_ACID_METABOLISM",0.432588485779244,0.0301238513876236,11,91,"yugene",0.0506283216598717
"RS","HALLMARK_G2M_CHECKPOINT",0.591683231362887,0.00439777808796493,11,91,"yugene",0.00899099738672739
"RS","HALLMARK_GLYCOLYSIS",-0.376024563161223,0.261867433181698,11,91,"yugene",0.334654866685876
"RS","HALLMARK_HEDGEHOG_SIGNALING",-0.573776701562863,0.0176234137289391,11,91,"yugene",0.0310544735311702
"RS","HALLMARK_HEME_METABOLISM",1.18858808358684,0.000436451069694144,11,91,"yugene",0.00115616177402422
"RS","HALLMARK_HYPOXIA",0.804783567957777,0.0269935224388524,11,91,"yugene",0.0461995162858358
"RS","HALLMARK_IL2_STAT5_SIGNALING",-0.405857444476285,0.261867433181698,11,91,"yugene",0.334654866685876
"RS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.284307832182621,0.285499531000424,11,91,"yugene",0.359118906918772
"RS","HALLMARK_INFLAMMATORY_RESPONSE",0.646201040331859,0.0495904901939372,11,91,"yugene",0.0774851409280269
"RS","HALLMARK_INTERFERON_ALPHA_RESPONSE",-1.84924315768701,1.95848320671092e-06,11,91,"yugene",1.47810053336673e-05
"RS","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.310808946089971,0.437299730862578,11,91,"yugene",0.511461673523483
"RS","HALLMARK_KRAS_SIGNALING_DN",-0.00955108146051509,0.627338954500994,11,91,"yugene",0.697043282778883
"RS","HALLMARK_KRAS_SIGNALING_UP",0.337747780388989,0.922650842281671,11,91,"yugene",0.941480451307828
"RS","HALLMARK_MITOTIC_SPINDLE",1.98110566942377,2.29779620575243e-06,11,91,"yugene",1.67508008546752e-05
"RS","HALLMARK_MTORC1_SIGNALING",-0.034071031064347,0.939802226172072,11,91,"yugene",0.956541706027554
"RS","HALLMARK_MYC_TARGETS_V1",-2.26424628412746,8.67713443175249e-07,11,91,"yugene",7.71300838377999e-06
"RS","HALLMARK_MYC_TARGETS_V2",-0.542016248241476,0.0619876165546041,11,91,"yugene",0.0946375825261132
"RS","HALLMARK_MYOGENESIS",0.233482703508224,0.9741809372438,11,91,"yugene",0.984021148731111
"RS","HALLMARK_NOTCH_SIGNALING",0.905079088631737,0.0123181429022698,11,91,"yugene",0.0223966234586724
"RS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",1.8169962244836,1.44495718719106e-05,11,91,"yugene",5.25992304206597e-05
"RS","HALLMARK_P53_PATHWAY",0.776386681860446,0.00311649490990096,11,91,"yugene",0.00673836737275883
"RS","HALLMARK_PANCREAS_BETA_CELLS",0.0152378869627217,0.705733558754541,11,91,"yugene",0.765022827918202
"RS","HALLMARK_PEROXISOME",1.09401201396387,0.00300920674710836,11,91,"yugene",0.00654175379806166
"RS","HALLMARK_PI3K_AKT_MTOR_SIGNALING",-0.322490481579823,0.0403852951983987,11,91,"yugene",0.0656671466640629
"RS","HALLMARK_PROTEIN_SECRETION",2.33606291918616,6.57789696045796e-07,11,91,"yugene",6.11897391670508e-06
"RS","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",-1.56250161335886,4.09257359802197e-06,11,91,"yugene",2.72838239868131e-05
"RS","HALLMARK_SPERMATOGENESIS",-0.0562446483249678,0.982785622116031,11,91,"yugene",0.990212213718923
"RS","HALLMARK_TGF_BETA_SIGNALING",0.216204091855059,0.721828954083545,11,91,"yugene",0.772009576559941
"RS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.142658844492615,0.879946623048343,11,91,"yugene",0.909104266197994
"RS","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.803005079734151,0.00932259291720294,11,91,"yugene",0.0178422830951252
"RS","HALLMARK_UV_RESPONSE_DN",0.410415299428076,0.167307058252449,11,91,"yugene",0.224573232553623
"RS","HALLMARK_UV_RESPONSE_UP",-0.100730940590275,0.829169394135687,11,91,"yugene",0.869757444988667
"RS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",1.16096516777046,0.000224593484949853,11,91,"yugene",0.000641695671285295
"RS","HALLMARK_XENOBIOTIC_METABOLISM",1.63790805789178,1.37569784997016e-05,11,91,"yugene",5.25992304206597e-05
"SIPS","HALLMARK_ADIPOGENESIS",1.88927422411233,2.8643754035329e-13,39,91,"yugene",9.72755875182652e-12
"SIPS","HALLMARK_ALLOGRAFT_REJECTION",0.87009847077969,3.77851762123349e-06,39,91,"yugene",2.60587422154034e-05
"SIPS","HALLMARK_ANDROGEN_RESPONSE",-0.0938883744670314,0.658489972745395,39,91,"yugene",0.725608785394375
"SIPS","HALLMARK_ANGIOGENESIS",0.200960367353239,0.0567582563966775,39,91,"yugene",0.0869858335581265
"SIPS","HALLMARK_APICAL_JUNCTION",1.26401746233393,2.89205859260733e-08,39,91,"yugene",3.61507324075916e-07
"SIPS","HALLMARK_APICAL_SURFACE",-0.564105259879712,0.00254628756040117,39,91,"yugene",0.00559623639648609
"SIPS","HALLMARK_APOPTOSIS",0.537788680195421,0.0100012255440438,39,91,"yugene",0.0188702368755544
"SIPS","HALLMARK_BILE_ACID_METABOLISM",1.58073153132107,9.12381281636954e-13,39,91,"yugene",2.60680366181987e-11
"SIPS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",-0.107908789755325,0.572801988382269,39,91,"yugene",0.641794944966128
"SIPS","HALLMARK_COAGULATION",1.42164936637884,6.17190232254927e-09,39,91,"yugene",8.81700331792753e-08
"SIPS","HALLMARK_COMPLEMENT",1.26762841612203,6.74109922327304e-07,39,91,"yugene",6.12827202115731e-06
"SIPS","HALLMARK_DNA_REPAIR",0.923185820111312,3.59763834456572e-06,39,91,"yugene",2.52465848741454e-05
"SIPS","HALLMARK_E2F_TARGETS",0.821063161479575,2.30323511751784e-06,39,91,"yugene",1.67508008546752e-05
"SIPS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.346970926167142,0.00875409484245671,39,91,"yugene",0.0169161252994332
"SIPS","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.388230554511565,0.120037321503252,39,91,"yugene",0.168473433688774
"SIPS","HALLMARK_ESTROGEN_RESPONSE_LATE",-0.235065351564844,0.304773564036196,39,91,"yugene",0.38022010452776
"SIPS","HALLMARK_FATTY_ACID_METABOLISM",0.488336733440846,9.19737213056493e-06,39,91,"yugene",5.18161810172672e-05
"SIPS","HALLMARK_G2M_CHECKPOINT",0.706991182146727,4.9139361024686e-07,39,91,"yugene",4.79408400240839e-06
"SIPS","HALLMARK_GLYCOLYSIS",-0.57795273393279,0.00545257140663976,39,91,"yugene",0.0109051428132795
"SIPS","HALLMARK_HEDGEHOG_SIGNALING",-0.903187079022021,0.00046451102227314,39,91,"yugene",0.00120652213577439
"SIPS","HALLMARK_HEME_METABOLISM",2.2436644918942,4.55191440096314e-14,39,91,"yugene",2.27595720048157e-12
"SIPS","HALLMARK_HYPOXIA",0.730949355096102,0.000628191127529432,39,91,"yugene",0.00159035728488464
"SIPS","HALLMARK_IL2_STAT5_SIGNALING",0.10577427506811,0.532039939010525,39,91,"yugene",0.604590839784688
"SIPS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.084251883609354,0.505706041394305,39,91,"yugene",0.576303181076131
"SIPS","HALLMARK_INFLAMMATORY_RESPONSE",0.91863919900304,1.50038907631433e-06,39,91,"yugene",1.22480740923619e-05
"SIPS","HALLMARK_INTERFERON_ALPHA_RESPONSE",-0.804450003389703,7.60992404397297e-06,39,91,"yugene",4.54323823520775e-05
"SIPS","HALLMARK_INTERFERON_GAMMA_RESPONSE",1.25749224501971,5.29349311051419e-08,39,91,"yugene",6.41635528547175e-07
"SIPS","HALLMARK_KRAS_SIGNALING_DN",0.420575757633971,0.0080018048680992,39,91,"yugene",0.0155374851807752
"SIPS","HALLMARK_KRAS_SIGNALING_UP",0.22403406340773,0.283731512085935,39,91,"yugene",0.358020835439666
"SIPS","HALLMARK_MITOTIC_SPINDLE",1.88039020794178,4.37427871702312e-14,39,91,"yugene",2.27595720048157e-12
